0.041992188	-432.97	388.83	422.03	-50.44	0.14	55.21
0.042480469	-436.1	465.22	370.13	-53.12	1.16	56.37
0.04296875	-400.63	580.08	335.53	-53.4	3.4	54.49
0.043457031	-404.28	590.62	236.44	-53.4	7.8	50.15
0.043945313	-364.11	649.63	174.05	-52.75	16.33	41.41
0.044433594	-310.9	701.79	88.6	-48.92	23.05	31
0.044921875	-306.73	648.57	-44.04	-44.95	33.82	16.84
0.045410156	-253.52	657.53	-170.91	-41.34	44.95	3.32
0.045898438	-317.69	489.46	-425.17	-39.67	53.98	-6.14
0.046386719	-266.56	456.27	-519.02	-40.69	60.78	-11.56
0.046875	-212.83	423.07	-573.01	-36.93	64.1	-18.93
0.047363281	-124.67	390.41	-604.47	-28.47	64.97	-28.62
0.047851563	-9.91	392.52	-578.78	-16.98	63.59	-39.1
0.048339844	182.06	447.84	-501.19	-2.75	58.82	-48.71
0.048828125	383.93	457.32	-439.85	5.85	53.26	-51.16
0.049316406	443.92	365.65	-430.42	9.32	49.36	-51.31
0.049804688	484.09	269.76	-430.94	15.18	43.58	-51.96
0.050292969	554.51	189.67	-420.46	21.61	36.13	-51.67
0.05078125	596.77	102.21	-373.27	28.91	26.45	-50.08
0.051269531	620.76	11.59	-340.24	37.58	13.08	-46.68
0.051757813	508.61	-281.87	-418.36	46.61	0.87	-44.37
0.052246094	472.62	-430.98	-391.1	49.79	-0.65	-46.03
0.052734375	456.97	-516.33	-353.35	51.38	-2.24	-45.74
0.053222656	431.4	-596.41	-300.4	51.31	-4.77	-43.14
0.053710938	405.84	-659.64	-203.94	50.01	-8.46	-38.16
0.054199219	413.15	-641.72	-87.55	47.91	-15.83	-28.76
0.0546875	355.77	-632.24	25.16	45.6	-26.16	-16.55
0.055175781	329.68	-612.22	170.38	40.83	-34.47	-3.9
0.055664063	325.51	-547.41	339.2	36.21	-39.67	5.28
0.056152344	276.47	-501.58	452.96	31.29	-40.11	10.7
0.056640625	212.83	-444.68	533.17	25.29	-40.04	16.84
0.057128906	184.14	-334.56	620.72	17.92	-41.34	25.8
0.057617188	41.21	-338.25	588.74	11.56	-48.71	38.95
0.058105469	-133.54	-365.12	539.99	5.2	-54.63	50.15
0.05859375	-274.39	-339.3	497.52	3.25	-60.41	56.8
0.059082031	-365.68	-300.84	478.12	1.81	-61.43	59.11
0.059570313	-427.75	-222.34	470.26	-2.67	-57.09	59.62
0.060058594	-475.22	-149.1	457.68	-11.35	-47.98	60.34
0.060546875	-564.95	-111.7	406.3	-22.62	-35.7	60.12
0.061035156	-586.86	-25.29	392.15	-33.39	-22.76	59.04
0.061523438	-601.46	65.86	359.12	-43.79	-9.11	56.87
0.062011719	-501.31	296.1	422.03	-51.89	0.87	55.79
0.0625		-439.23	438.88	411.02	-54.56	2.02	57.16
0.062988281	-405.84	522.65	354.4	-55.93	3.04	57.31
0.063476563	-356.81	596.94	297.78	-54.99	5.28	54.05
0.063964844	-366.2	587.98	157.8	-54.34	10.7	48.13
0.064453125	-321.34	621.7	74.44	-51.96	20.16	36.42
0.064941406	-249.87	665.43	-8.91	-46.39	29.85	21.61
0.065429688	-268.65	586.93	-195.02	-39.46	40.11	5.42
0.065917969	-305.69	474.18	-422.03	-36.28	49.5	-5.85
0.06640625	-280.65	425.18	-537.37	-34.04	53.91	-12.14
0.066894531	-225.87	376.71	-612.86	-30.93	57.88	-19.01
0.067382813	-172.14	327.71	-641.17	-26.74	63.09	-28.4
0.067871094	-63.12	336.14	-620.2	-19.08	67.86	-40.9
0.068359375	89.2	365.12	-584.55	-6.65	67.35	-52.83
0.068847656	237.35	328.76	-556.24	3.25	65.69	-60.49
0.069335938	367.76	326.66	-496.47	6.58	65.91	-63.81
0.069824219	429.84	238.14	-490.18	11.92	60.41	-64.53
0.0703125	471.05	104.85	-478.12	20.74	52.25	-65.91
0.070800781	582.68	95.36	-394.24	28.26	41.41	-63.38
0.071289063	587.38	-6.85	-354.92	36.71	28.18	-60.12
0.071777344	603.03	-100.1	-303.02	47.48	12.65	-56.66
0.072265625	579.03	-262.91	-246.4	58.75	0.07	-56.66
0.072753906	500.78	-440.46	-276.28	65.4	-2.6	-60.41
0.073242188	468.96	-494.2	-218.09	67.35	-6.43	-58.17
0.073730469	429.84	-556.9	-162.52	68.87	-16.62	-49.57
0.07421875	441.84	-533.19	-31.46	68.72	-28.54	-38.16
0.074707031	369.33	-599.05	23.07	67.35	-43	-22.62
0.075195313	340.12	-601.68	139.98	62.65	-55.43	-6.29
0.075683594	383.93	-458.37	370.13	57.45	-62.87	5.71
0.076171875	346.38	-469.97	465.54	55.21	-68.65	13.01
0.076660156	252.48	-485.77	488.08	50.15	-68.51	18.28
0.077148438	178.4	-427.82	536.84	39.75	-63.45	24.5
0.077636719	54.25	-428.34	478.12	29.99	-65.47	36.64
0.078125	-40.69	-377.76	539.46	18.5	-71.98	53.77
0.078613281	-178.4	-339.83	537.37	9.39	-75.52	65.47
0.079101563	-352.11	-356.16	482.32	3.83	-78.41	73.21
0.079589844	-419.41	-289.78	482.84	-5.85	-74.51	79.78
0.080078125	-526.87	-241.83	448.77	-21.03	-63.16	84.33
0.080566406	-613.46	-189.15	398.44	-36.49	-48.42	86.29
0.081054688	-631.2	-84.83	379.56	-53.33	-31.15	87.3
0.081542969	-617.63	52.69	355.97	-69.95	-13.37	87.59
0.08203125	-510.17	316.12	413.12	-84.12	-0.22	89.54
0.082519531	-452.79	468.38	384.28	-90.77	1.88	93.66
0.083007813	-454.36	511.06	298.83	-92.28	4.19	92.43
0.083496094	-426.19	564.8	227	-93.37	13.66	84.26
0.083984375	-386.02	611.69	154.66	-91.05	25.22	70.89
0.084472656	-370.37	601.68	36.7	-86.86	38.08	54.71
0.084960938	-322.9	618.54	-45.09	-81.8	51.74	36.57
0.085449219	-268.65	602.74	-133.69	-74.87	65.91	16.4
0.0859375	-249.87	548.47	-301.45	-66.77	76.38	-0.79
0.086425781	-271.78	469.97	-474.45	-59.47	79.78	-10.84
0.086914063	-234.74	388.3	-577.73	-53.26	79.64	-17.05
0.087402344	-104.33	443.62	-528.98	-44.15	75.66	-22.76
0.087890625	-37.56	353	-605.52	-29.05	67.64	-30.86
0.088378906	55.29	295.57	-641.69	-15.75	63.23	-40.04
0.088867188	184.14	275.02	-576.68	-1.95	55.79	-47.04
0.089355469	425.67	299.79	-474.98	8.09	53.55	-54.71
0.08984375	455.92	244.47	-477.6	17.2	50.95	-61.71
0.090332031	561.82	200.74	-436.71	28.4	43.43	-65.62
0.090820313	584.25	102.21	-409.97	38.45	33.68	-66.77
0.091308594	598.33	5.8	-373.8	49.94	20.67	-66.56
0.091796875	579.55	-129.08	-338.67	61.79	6.79	-65.69
0.092285156	482.53	-355.11	-378.51	71.18	-2.31	-66.48
0.092773438	444.45	-458.9	-336.57	75.08	-5.56	-66.99
0.093261719	442.36	-486.83	-246.4	77.4	-10.41	-64.53
0.09375		431.93	-527.92	-158.85	79.78	-20.67	-56.95
0.094238281	397.5	-583.24	-76.54	80	-32.3	-45.74
0.094726563	361.5	-603.79	8.91	76.75	-44.23	-30.93
0.095214844	323.42	-624.34	115.34	71.62	-56.01	-14.53
0.095703125	305.17	-562.69	277.33	65.04	-65.18	0.43
0.096191406	298.38	-493.15	460.3	57.96	-67.13	9.03
0.096679688	291.6	-387.77	574.59	52.39	-69.01	16.33
0.097167969	195.62	-396.73	603.95	45.09	-68.15	23.12
0.09765625	97.03	-379.87	628.06	34.9	-64.53	30.13
0.098144531	-18.26	-338.78	634.88	23.92	-61.14	38.08
0.098632813	-177.88	-388.3	565.15	11.85	-57.6	46.68
0.099121094	-341.16	-325.08	537.37	3.11	-52.83	50.51
0.099609375	-383.41	-254.48	524.78	-5.13	-49.21	55.72
0.100097656	-500.78	-223.92	435.13	-18.5	-42.13	63.02
0.100585938	-538.86	-139.09	395.29	-32.01	-34.18	68.94
0.101074219	-559.73	-35.83	381.14	-46.54	-22.33	72.41
0.1015625	-528.43	130.66	392.15	-59.55	-7.3	71.25
0.102050781	-458.53	374.6	425.17	-66.99	1.59	69.95
0.102539063	-438.19	470.49	369.6	-69.16	5.85	68.22
0.103027344	-435.06	538.98	291.49	-71.69	12.14	64.75
0.103515625	-449.14	551.63	210.75	-74.07	22.62	57.09
0.104003906	-398.54	596.41	152.56	-74.79	34.4	46.68
0.104492188	-359.42	624.86	79.69	-74	46.68	34.04
0.104980469	-348.98	612.22	-39.84	-71.54	60.27	18.79
0.10546875	-323.42	562.17	-197.12	-68.07	73.21	3.4
0.105957031	-340.64	495.78	-383.76	-64.61	80.14	-5.85
0.106445313	-311.95	411.48	-520.59	-61.57	82.46	-11.13
0.106933594	-236.83	405.16	-576.16	-57.31	83.32	-16.4
0.107421875	-145.54	366.7	-650.6	-48.42	79.06	-21.82
0.107910156	-107.98	262.91	-703.03	-37.29	75.81	-30.13
0.108398438	-15.13	228.66	-687.3	-24.86	72.99	-40.47
0.108886719	178.4	263.43	-563.05	-7.23	72.77	-58.54
0.109375	416.8	293.99	-456.11	7.01	72.77	-72.05
0.109863281	465.83	206.53	-459.77	16.62	72.99	-81.95
0.110351563	521.65	137.51	-438.8	27.32	68.07	-88.16
0.110839844	540.43	32.67	-454.53	35.41	59.47	-88.74
0.111328125	594.16	-5.27	-379.56	43.65	47.41	-86.57
0.111816406	596.25	-118.02	-351.25	53.33	32.23	-82.46
